previous_record,timestamp,previous_record_date,county,record,state,record_date,station_name,id
84.0,1348958042,1977-04-23,HUMBOLDT,90.0,NV,2012-04-23,WINNEMUCCA AP,2012-04-23--WINNEMUCCA-AP
81.0,1348958043,1977-04-23,ELKO,86.0,NV,2012-04-23,ELKO RGNL AP,2012-04-23--ELKO-RGNL-AP
80.0,1348958043,1981-04-23,NYE,84.0,NV,2012-04-23,TONOPAH AIRPORT,2012-04-23--TONOPAH-AIRPORT
83.0,1348958043,1946-04-23,WASHOE,83.0,NV,2012-04-23,RENO AP,2012-04-23--RENO-AP
75.0,1348958043,1949-04-23,WHITE PINE,83.0,NV,2012-04-23,ELY AIRPORT,2012-04-23--ELY-AIRPORT
86.0,1348958043,1977-04-23,JACKSON,88.0,OR,2012-04-23,MEDFORD INTL AP,2012-04-23--MEDFORD-INTL-AP
87.0,1348958043,1977-04-23,UMATILLA,87.0,OR,2012-04-23,PENDLETON E OR RGNL AP,2012-04-23--PENDLETON-E-OR-RGNL-AP
85.0,1348958043,1977-04-23,DESCHUTES,86.0,OR,2012-04-23,REDMOND AP,2012-04-23--REDMOND-AP
79.0,1348958043,1995-04-23,MULTNOMAH,82.0,OR,2012-04-23,PORTLAND INTL AP,2012-04-23--PORTLAND-INTL-AP
80.0,1348958043,1981-04-23,HARNEY,82.0,OR,2012-04-23,BURNS MUNI AP,2012-04-23--BURNS-MUNI-AP
75.0,1348958043,2005-04-23,WASHINGTON,82.0,OR,2012-04-23,PORTLAND-HILLSBORO AP,2012-04-23--PORTLAND-HILLSBORO-AP
75.0,1348958043,1977-04-23,LANE,80.0,OR,2012-04-23,EUGENE-MAHLON SWEET FLD,2012-04-23--EUGENE-MAHLON-SWEET-FLD
79.0,1348958043,1981-04-23,KLAMATH,80.0,OR,2012-04-23,KLAMATH FALLS AG STN,2012-04-23--KLAMATH-FALLS-AG-STN
73.0,1348958043,1977-04-23,JOSEPHINE,78.0,OR,2012-04-23,SEXTON SUMMIT,2012-04-23--SEXTON-SUMMIT
85.0,1348958043,2009-04-23,PENNINGTON,85.0,SD,2012-04-23,RAPID CITY REGIONAL AP,2012-04-23--RAPID-CITY-REGIONAL-AP
93.0,1348958043,2006-04-23,EL PASO,93.0,TX,2012-04-23,EL PASO AP,2012-04-23--EL-PASO-AP
83.0,1348958043,1977-04-23,SALT LAKE,88.0,UT,2012-04-23,SALT LAKE CITY INTL AP,2012-04-23--SALT-LAKE-CITY-INTL-AP
78.0,1348958043,2009-04-23,CARBON,87.0,UT,2012-04-23,PRICE CARBON CO AP,2012-04-23--PRICE-CARBON-CO-AP
82.0,1348958043,1949-04-23,IRON,86.0,UT,2012-04-23,CEDAR CITY AP,2012-04-23--CEDAR-CITY-AP
86.0,1348958043,1977-04-23,YAKIMA,90.0,WA,2012-04-23,YAKIMA AP,2012-04-23--YAKIMA-AP
89.0,1348958043,1977-04-23,KLICKITAT,90.0,WA,2012-04-23,DALLESPORT AP,2012-04-23--DALLESPORT-AP
78.0,1348958043,2005-04-23,GRANT,88.0,WA,2012-04-23,MOSES LAKE GRANT CO AP,2012-04-23--MOSES-LAKE-GRANT-CO-AP
87.0,1348958043,1977-04-23,DOUGLAS,87.0,WA,2012-04-23,WENATCHEE PANGBORN MEMORIAL AP,2012-04-23--WENATCHEE-PANGBORN-MEMORIAL-AP
87.0,1348958044,1977-04-23,GRANT,87.0,WA,2012-04-23,EPHRATA AP,2012-04-23--EPHRATA-AP
75.0,1348958044,1977-04-23,THURSTON,76.0,WA,2012-04-23,OLYMPIA AP,2012-04-23--OLYMPIA-AP
86.0,1348958044,1969-04-23,WASHAKIE,88.0,WY,2012-04-23,WORLAND FAA AP,2012-04-23--WORLAND-FAA-AP
80.0,1348958044,1949-04-23,SHERIDAN,85.0,WY,2012-04-23,SHERIDAN AP,2012-04-23--SHERIDAN-AP
81.0,1348958044,1994-04-23,CAMPBELL,84.0,WY,2012-04-23,GILLETTE CAMPBELL AP,2012-04-23--GILLETTE-CAMPBELL-AP
79.0,1348958044,1987-04-23,FREMONT,83.0,WY,2012-04-23,LANDER AP,2012-04-23--LANDER-AP
78.0,1348958044,1987-04-23,FREMONT,83.0,WY,2012-04-23,RIVERTON RGNL AP,2012-04-23--RIVERTON-RGNL-AP
82.0,1348958044,1989-04-23,NATRONA,82.0,WY,2012-04-23,CASPER-NATRONA COUNTY AP,2012-04-23--CASPER-NATRONA-COUNTY-AP
75.0,1348958044,1987-04-23,SWEETWATER,79.0,WY,2012-04-23,ROCK SPRINGS AP,2012-04-23--ROCK-SPRINGS-AP
77.0,1348958044,1994-04-23,LARAMIE,79.0,WY,2012-04-23,CHEYENNE WSFO AP,2012-04-23--CHEYENNE-WSFO-AP
74.0,1348958044,1989-04-23,CARBON,78.0,WY,2012-04-23,RAWLINS AP,2012-04-23--RAWLINS-AP
72.0,1348958044,1994-04-23,ALBANY,75.0,WY,2012-04-23,LARAMIE AP,2012-04-23--LARAMIE-AP
55.0,1348958044,1993-04-24,LAKE AND PENINSULA BOROUGH,55.0,AK,2012-04-24,ILIAMNA AP,2012-04-24--ILIAMNA-AP
86.0,1348958044,1998-04-24,COCONINO,90.0,AZ,2012-04-24,PAGE MUNI AP,2012-04-24--PAGE-MUNI-AP
95.0,1348958044,1949-04-24,KERN,97.0,CA,2012-04-24,CHINA LAKE ARMITAGE,2012-04-24--CHINA-LAKE-ARMITAGE
91.0,1348958044,1949-04-24,OTERO,95.0,CO,2012-04-24,LA JUNTA MUNICIPAL AP,2012-04-24--LA-JUNTA-MUNICIPAL-AP
89.0,1348958044,1996-04-24,PUEBLO,92.0,CO,2012-04-24,PUEBLO MEM AP,2012-04-24--PUEBLO-MEM-AP
86.0,1348958044,1996-04-24,LAS ANIMAS,89.0,CO,2012-04-24,TRINIDAD AP,2012-04-24--TRINIDAD-AP
84.0,1348958044,1977-04-24,MESA,89.0,CO,2012-04-24,GRAND JUNCTION REGIONAL AP,2012-04-24--GRAND-JUNCTION-REGIONAL-AP
79.0,1348958044,1996-04-24,MONTROSE,85.0,CO,2012-04-24,MONTROSE ASOS,2012-04-24--MONTROSE-ASOS
79.0,1348958044,1996-04-24,MONTEZUMA,85.0,CO,2012-04-24,CORTEZ ASOS,2012-04-24--CORTEZ-ASOS
84.0,1348958044,1996-04-24,EL PASO,84.0,CO,2012-04-24,COLORADO SPGS MUNI AP,2012-04-24--COLORADO-SPGS-MUNI-AP
73.0,1348958044,1998-04-24,MOFFAT,81.0,CO,2012-04-24,CRAIG ASOS,2012-04-24--CRAIG-ASOS
75.0,1348958045,2002-04-24,LA PLATA,81.0,CO,2012-04-24,DURANGO ASOS,2012-04-24--DURANGO-ASOS
77.0,1348958045,1996-04-24,ALAMOSA,79.0,CO,2012-04-24,ALAMOSA-BERGMAN FIELD,2012-04-24--ALAMOSA-BERGMAN-FIELD
73.0,1348958045,1974-04-24,PITKIN,73.0,CO,2012-04-24,ASPEN ASOS,2012-04-24--ASPEN-ASOS
87.0,1348958045,1962-04-24,WOODBURY,89.0,IA,2012-04-24,SIOUX CITY AP,2012-04-24--SIOUX-CITY-AP
84.0,1348958045,1990-04-24,CLAY,86.0,IA,2012-04-24,SPENCER MUNI AP,2012-04-24--SPENCER-MUNI-AP
89.0,1348958045,1989-04-24,SHERMAN,93.0,KS,2012-04-24,GOODLAND RENNER FLD,2012-04-24--GOODLAND-RENNER-FLD
86.0,1348958045,1989-04-24,JOHNSON,86.0,KS,2012-04-24,OLATHE JOHNSON CO AP,2012-04-24--OLATHE-JOHNSON-CO-AP
89.0,1348958045,1962-04-24,CUSTER,90.0,MT,2012-04-24,MILES CITY AP,2012-04-24--MILES-CITY-AP
85.0,1348958045,1962-04-24,YELLOWSTONE,86.0,MT,2012-04-24,BILLINGS INTL AP,2012-04-24--BILLINGS-INTL-AP
77.0,1348958045,1946-04-24,BEAVERHEAD,77.0,MT,2012-04-24,DILLON AIRPORT,2012-04-24--DILLON-AIRPORT
89.0,1348958045,1962-04-24,STARK,90.0,ND,2012-04-24,THEODORE ROOSEVELT AP,2012-04-24--THEODORE-ROOSEVELT-AP
90.0,1348958045,1962-04-24,WILLIAMS,90.0,ND,2012-04-24,WILLISTON SLOULIN FLD,2012-04-24--WILLISTON-SLOULIN-FLD
87.0,1348958045,1962-04-24,WARD,88.0,ND,2012-04-24,MINOT INTL AP,2012-04-24--MINOT-INTL-AP
94.0,1348958045,1989-04-24,HALL,96.0,NE,2012-04-24,GRAND ISLAND CTR NE AP,2012-04-24--GRAND-ISLAND-CTR-NE-AP
93.0,1348958045,1989-04-24,ADAMS,94.0,NE,2012-04-24,HASTINGS MUNICIPAL AIRPORT,2012-04-24--HASTINGS-MUNICIPAL-AIRPORT
87.0,1348958045,1987-04-24,SCOTTS BLUFF,93.0,NE,2012-04-24,SCOTTSBLUFF AP,2012-04-24--SCOTTSBLUFF-AP
88.0,1348958045,1996-04-24,LINCOLN,93.0,NE,2012-04-24,NORTH PLATTE RGNL AP,2012-04-24--NORTH-PLATTE-RGNL-AP
90.0,1348958045,1949-04-24,CHEYENNE,92.0,NE,2012-04-24,SIDNEY MUNICIPAL AIRPORT,2012-04-24--SIDNEY-MUNICIPAL-AIRPORT
86.0,1348958045,1994-04-24,BOX BUTTE,90.0,NE,2012-04-24,ALLIANCE MUNICIPAL AIRPORT ASO,2012-04-24--ALLIANCE-MUNICIPAL-AIRPORT-ASO
88.0,1348958045,1989-04-24,MADISON,90.0,NE,2012-04-24,NORFOLK AP,2012-04-24--NORFOLK-AP
88.0,1348958045,1996-04-24,CUSTER,88.0,NE,2012-04-24,BROKEN BOW MUNI AP,2012-04-24--BROKEN-BOW-MUNI-AP
89.0,1348958045,1943-04-24,UNION,92.0,NM,2012-04-24,CLAYTON MUNI ARPK AP,2012-04-24--CLAYTON-MUNI-ARPK-AP
88.0,1348958045,1996-04-24,BERNALILLO,88.0,NM,2012-04-24,ALBUQUERQUE INTL AP,2012-04-24--ALBUQUERQUE-INTL-AP
82.0,1348958046,1996-04-24,MCKINLEY,83.0,NM,2012-04-24,GALLUP MUNI AP,2012-04-24--GALLUP-MUNI-AP
87.0,1348958046,1977-04-24,PERSHING,87.0,NV,2012-04-24,LOVELOCK DERBY FLD AP,2012-04-24--LOVELOCK-DERBY-FLD-AP
89.0,1348958046,1989-04-24,KAY,90.0,OK,2012-04-24,PONCA CITY MUNI AP,2012-04-24--PONCA-CITY-MUNI-AP
88.0,1348958046,1994-04-24,MINNEHAHA,88.0,SD,2012-04-24,SIOUX FALLS AP,2012-04-24--SIOUX-FALLS-AP
84.0,1348958046,1990-04-24,DAVISON,88.0,SD,2012-04-24,MITCHELL AP,2012-04-24--MITCHELL-AP
81.0,1348958046,1982-04-24,WALWORTH,87.0,SD,2012-04-24,MOBRIDGE MUNI AP,2012-04-24--MOBRIDGE-MUNI-AP
94.0,1348958046,1996-04-24,POTTER,95.0,TX,2012-04-24,AMARILLO WSO AP,2012-04-24--AMARILLO-WSO-AP
94.0,1348958046,2008-04-24,MIDLAND,95.0,TX,2012-04-24,MIDLAND INTL  AP,2012-04-24--MIDLAND-INTL--AP
90.0,1348958046,1996-04-24,DALLAM,94.0,TX,2012-04-24,DALHART FAA AP,2012-04-24--DALHART-FAA-AP
85.0,1348958046,1977-04-24,SALT LAKE,86.0,UT,2012-04-24,SALT LAKE CITY INTL AP,2012-04-24--SALT-LAKE-CITY-INTL-AP
74.0,1348958046,1996-04-24,CARBON,86.0,UT,2012-04-24,PRICE CARBON CO AP,2012-04-24--PRICE-CARBON-CO-AP
80.0,1348958046,1952-04-24,GRANT,82.0,WA,2012-04-24,MOSES LAKE GRANT CO AP,2012-04-24--MOSES-LAKE-GRANT-CO-AP
80.0,1348958046,1987-04-24,FREMONT,85.0,WY,2012-04-24,RIVERTON RGNL AP,2012-04-24--RIVERTON-RGNL-AP
84.0,1348958046,1962-04-24,SHERIDAN,84.0,WY,2012-04-24,SHERIDAN AP,2012-04-24--SHERIDAN-AP
80.0,1348958046,1949-04-24,NATRONA,83.0,WY,2012-04-24,CASPER-NATRONA COUNTY AP,2012-04-24--CASPER-NATRONA-COUNTY-AP
75.0,1348958046,1982-04-24,CAMPBELL,83.0,WY,2012-04-24,GILLETTE CAMPBELL AP,2012-04-24--GILLETTE-CAMPBELL-AP
78.0,1348958046,1987-04-24,FREMONT,82.0,WY,2012-04-24,LANDER AP,2012-04-24--LANDER-AP
79.0,1348958046,1962-04-24,LARAMIE,80.0,WY,2012-04-24,CHEYENNE WSFO AP,2012-04-24--CHEYENNE-WSFO-AP
73.0,1348958046,1987-04-24,CARBON,79.0,WY,2012-04-24,RAWLINS AP,2012-04-24--RAWLINS-AP
75.0,1348958046,1949-04-24,SWEETWATER,78.0,WY,2012-04-24,ROCK SPRINGS AP,2012-04-24--ROCK-SPRINGS-AP
75.0,1348958046,1949-04-24,ALBANY,77.0,WY,2012-04-24,LARAMIE AP,2012-04-24--LARAMIE-AP
57.0,1348958046,1990-04-25,KODIAK ISLAND BOROUGH,59.0,AK,2012-04-25,KODIAK AP,2012-04-25--KODIAK-AP
88.0,1348958046,1989-04-25,SEBASTIAN,89.0,AR,2012-04-25,FT SMITH RGNL AP,2012-04-25--FT-SMITH-RGNL-AP
92.0,1348958047,1981-04-25,OTERO,92.0,CO,2012-04-25,LA JUNTA MUNICIPAL AP,2012-04-25--LA-JUNTA-MUNICIPAL-AP
88.0,1348958047,1981-04-25,PUEBLO,88.0,CO,2012-04-25,PUEBLO MEM AP,2012-04-25--PUEBLO-MEM-AP
85.0,1348958047,1975-04-25,LAS ANIMAS,85.0,CO,2012-04-25,TRINIDAD AP,2012-04-25--TRINIDAD-AP
81.0,1348958047,1996-04-25,MONTROSE,81.0,CO,2012-04-25,MONTROSE ASOS,2012-04-25--MONTROSE-ASOS
81.0,1348958047,1981-04-25,EL PASO,81.0,CO,2012-04-25,COLORADO SPGS MUNI AP,2012-04-25--COLORADO-SPGS-MUNI-AP
77.0,1348958047,1949-04-25,ALAMOSA,77.0,CO,2012-04-25,ALAMOSA-BERGMAN FIELD,2012-04-25--ALAMOSA-BERGMAN-FIELD
88.0,1348958047,1949-04-25,POLK,90.0,IA,2012-04-25,DES MOINES AP,2012-04-25--DES-MOINES-AP
86.0,1348958047,1994-04-25,CLAY,87.0,IA,2012-04-25,SPENCER MUNI AP,2012-04-25--SPENCER-MUNI-AP
92.0,1348958047,1989-04-25,SHAWNEE,97.0,KS,2012-04-25,TOPEKA ASOS,2012-04-25--TOPEKA-ASOS
89.0,1348958047,1989-04-25,SHAWNEE,95.0,KS,2012-04-25,TOPEKA FORBES FLD,2012-04-25--TOPEKA-FORBES-FLD
88.0,1348958047,1989-04-25,SEDGWICK,95.0,KS,2012-04-25,WICHITA MID-CONTINENT,2012-04-25--WICHITA-MID-CONTINENT
93.0,1348958047,1989-04-25,CLOUD,94.0,KS,2012-04-25,CONCORDIA ASOS,2012-04-25--CONCORDIA-ASOS
89.0,1348958047,1981-04-25,JOHNSON,92.0,KS,2012-04-25,OLATHE JOHNSON CO AP,2012-04-25--OLATHE-JOHNSON-CO-AP
92.0,1348958047,1989-04-25,BUCHANAN,96.0,MO,2012-04-25,ST JOSEPH ROSECRANS MEM,2012-04-25--ST-JOSEPH-ROSECRANS-MEM
90.0,1348958047,1981-04-25,CLAY,94.0,MO,2012-04-25,KANSAS CY DOWNTOWN AP,2012-04-25--KANSAS-CY-DOWNTOWN-AP
91.0,1348958047,1989-04-25,PLATTE,92.0,MO,2012-04-25,KANSAS CITY INTL AP,2012-04-25--KANSAS-CITY-INTL-AP
90.0,1348958047,1989-04-25,LANCASTER,92.0,NE,2012-04-25,LINCOLN AP,2012-04-25--LINCOLN-AP
91.0,1348958047,1989-04-25,DOUGLAS,91.0,NE,2012-04-25,OMAHA EPPLEY AIRFIELD,2012-04-25--OMAHA-EPPLEY-AIRFIELD
95.0,1348958047,1959-04-25,CHAVES,102.0,NM,2012-04-25,ROSWELL IND AP,2012-04-25--ROSWELL-IND-AP
98.0,1348958047,1996-04-25,EDDY,101.0,NM,2012-04-25,CAVERN CITY AIRPORT,2012-04-25--CAVERN-CITY-AIRPORT
87.0,1348958047,1981-04-25,UNION,90.0,NM,2012-04-25,CLAYTON MUNI ARPK AP,2012-04-25--CLAYTON-MUNI-ARPK-AP
86.0,1348958047,1981-04-25,BERNALILLO,86.0,NM,2012-04-25,ALBUQUERQUE INTL AP,2012-04-25--ALBUQUERQUE-INTL-AP
92.0,1348958047,1989-04-25,ELLIS,94.0,OK,2012-04-25,GAGE AP,2012-04-25--GAGE-AP
90.0,1348958048,1989-04-25,KAY,90.0,OK,2012-04-25,PONCA CITY MUNI AP,2012-04-25--PONCA-CITY-MUNI-AP
88.0,1348958048,1989-04-25,OKLAHOMA,88.0,OK,2012-04-25,OKLAHOMA CITY WILL ROGERS AP,2012-04-25--OKLAHOMA-CITY-WILL-ROGERS-AP
102.0,1348958048,1959-04-25,CHILDRESS,106.0,TX,2012-04-25,CHILDRESS MUNI AP,2012-04-25--CHILDRESS-MUNI-AP
100.0,1348958048,1959-04-25,WINKLER,105.0,TX,2012-04-25,WINK FAA AP,2012-04-25--WINK-FAA-AP
97.0,1348958048,1959-04-25,TAYLOR,104.0,TX,2012-04-25,ABILENE RGNL AP,2012-04-25--ABILENE-RGNL-AP
99.0,1348958048,1996-04-25,TOM GREEN,104.0,TX,2012-04-25,SAN ANGELO MATHIS  FLD,2012-04-25--SAN-ANGELO-MATHIS--FLD
98.0,1348958048,1996-04-25,MIDLAND,104.0,TX,2012-04-25,MIDLAND INTL  AP,2012-04-25--MIDLAND-INTL--AP
96.0,1348958048,1959-04-25,LUBBOCK,104.0,TX,2012-04-25,LUBBOCK INTL AP,2012-04-25--LUBBOCK-INTL-AP
102.0,1348958048,2011-04-25,LA SALLE,102.0,TX,2012-04-25,COTULLA LA SALLE CO AP,2012-04-25--COTULLA-LA-SALLE-CO-AP
93.0,1348958048,1959-04-25,POTTER,99.0,TX,2012-04-25,AMARILLO WSO AP,2012-04-25--AMARILLO-WSO-AP
97.0,1348958048,1959-04-25,WICHITA,98.0,TX,2012-04-25,WICHITA FALLS MUNI AP,2012-04-25--WICHITA-FALLS-MUNI-AP
87.0,1348958048,1955-04-25,DALLAM,96.0,TX,2012-04-25,DALHART FAA AP,2012-04-25--DALHART-FAA-AP
94.0,1348958048,1974-04-25,EL PASO,95.0,TX,2012-04-25,EL PASO AP,2012-04-25--EL-PASO-AP
93.0,1348958048,2011-04-25,PALO PINTO,95.0,TX,2012-04-25,MINERAL WELLS AP,2012-04-25--MINERAL-WELLS-AP
90.0,1348958048,1996-04-25,TARRANT,91.0,TX,2012-04-25,FT WORTH MEACHAM FLD,2012-04-25--FT-WORTH-MEACHAM-FLD
89.0,1348958048,1996-04-25,TARRANT,89.0,TX,2012-04-25,DAL-FTW WSCMO AP,2012-04-25--DAL-FTW-WSCMO-AP
75.0,1348958048,1981-04-25,CARBON,75.0,UT,2012-04-25,PRICE CARBON CO AP,2012-04-25--PRICE-CARBON-CO-AP
78.0,1348958048,1987-04-25,FREMONT,78.0,WY,2012-04-25,RIVERTON RGNL AP,2012-04-25--RIVERTON-RGNL-AP
77.0,1348958050,1987-04-25,CAMPBELL,77.0,WY,2012-04-25,GILLETTE CAMPBELL AP,2012-04-25--GILLETTE-CAMPBELL-AP
89.0,1348958050,1989-04-26,CRAIGHEAD,91.0,AR,2012-04-26,JONESBORO MUNI AP,2012-04-26--JONESBORO-MUNI-AP
80.0,1348958050,2000-04-26,MONTEZUMA,81.0,CO,2012-04-26,CORTEZ ASOS,2012-04-26--CORTEZ-ASOS
79.0,1348958050,2000-04-26,MONTROSE,79.0,CO,2012-04-26,MONTROSE ASOS,2012-04-26--MONTROSE-ASOS
76.0,1348958050,2000-04-26,ALAMOSA,76.0,CO,2012-04-26,ALAMOSA-BERGMAN FIELD,2012-04-26--ALAMOSA-BERGMAN-FIELD
97.0,1348958050,1959-04-26,EDDY,100.0,NM,2012-04-26,CAVERN CITY AIRPORT,2012-04-26--CAVERN-CITY-AIRPORT
94.0,1348958051,1959-04-26,CHAVES,98.0,NM,2012-04-26,ROSWELL IND AP,2012-04-26--ROSWELL-IND-AP
86.0,1348958051,2000-04-26,BERNALILLO,87.0,NM,2012-04-26,ALBUQUERQUE INTL AP,2012-04-26--ALBUQUERQUE-INTL-AP
96.0,1348958051,1984-04-26,TAYLOR,96.0,TX,2012-04-26,ABILENE RGNL AP,2012-04-26--ABILENE-RGNL-AP
94.0,1348958051,2000-04-26,EL PASO,95.0,TX,2012-04-26,EL PASO AP,2012-04-26--EL-PASO-AP
89.0,1348958051,1991-04-26,TARRANT,89.0,TX,2012-04-26,FT WORTH MEACHAM FLD,2012-04-26--FT-WORTH-MEACHAM-FLD
82.0,1348958051,1977-04-26,WASHAKIE,85.0,WY,2012-04-26,WORLAND FAA AP,2012-04-26--WORLAND-FAA-AP
77.0,1348958051,2001-04-26,CAMPBELL,81.0,WY,2012-04-26,GILLETTE CAMPBELL AP,2012-04-26--GILLETTE-CAMPBELL-AP
80.0,1348958051,1981-04-26,NATRONA,80.0,WY,2012-04-26,CASPER-NATRONA COUNTY AP,2012-04-26--CASPER-NATRONA-COUNTY-AP
78.0,1348958051,1992-04-26,FREMONT,79.0,WY,2012-04-26,RIVERTON RGNL AP,2012-04-26--RIVERTON-RGNL-AP
78.0,1348958051,1981-04-26,FREMONT,78.0,WY,2012-04-26,LANDER AP,2012-04-26--LANDER-AP
58.0,1348958051,2005-04-27,BRISTOL BAY BOROUGH,61.0,AK,2012-04-27,KING SALMON AP,2012-04-27--KING-SALMON-AP
96.0,1348958051,2000-04-27,TOM GREEN,102.0,TX,2012-04-27,SAN ANGELO MATHIS  FLD,2012-04-27--SAN-ANGELO-MATHIS--FLD
95.0,1348958051,1959-04-27,TAYLOR,96.0,TX,2012-04-27,ABILENE RGNL AP,2012-04-27--ABILENE-RGNL-AP
94.0,1348958051,2011-04-27,MEDINA,96.0,TX,2012-04-27,HONDO MUNI AP,2012-04-27--HONDO-MUNI-AP
95.0,1348958051,1959-04-27,WICHITA,95.0,TX,2012-04-27,WICHITA FALLS MUNI AP,2012-04-27--WICHITA-FALLS-MUNI-AP
94.0,1348958051,1966-04-27,PALO PINTO,95.0,TX,2012-04-27,MINERAL WELLS AP,2012-04-27--MINERAL-WELLS-AP
91.0,1348958051,1987-04-27,TARRANT,91.0,TX,2012-04-27,FT WORTH MEACHAM FLD,2012-04-27--FT-WORTH-MEACHAM-FLD
91.0,1348958051,1986-04-28,RICHMOND,91.0,GA,2012-04-28,AUGUSTA BUSH FLD AP,2012-04-28--AUGUSTA-BUSH-FLD-AP
87.0,1348958052,1970-04-29,MADISON,87.0,AL,2012-04-29,HUNTSVILLE INTL AP,2012-04-29--HUNTSVILLE-INTL-AP
92.0,1348958052,1985-04-29,LEON,94.0,FL,2012-04-29,TALLAHASSEE WSO AP,2012-04-29--TALLAHASSEE-WSO-AP
90.0,1348958052,1952-04-29,OKALOOSA,90.0,FL,2012-04-29,CRESTVIEW BOB SIKES AP,2012-04-29--CRESTVIEW-BOB-SIKES-AP
92.0,1348958052,2002-04-29,BACON,93.0,GA,2012-04-29,ALMA BACON CO AP,2012-04-29--ALMA-BACON-CO-AP
90.0,1348958052,1991-04-29,BIBB,92.0,GA,2012-04-29,MACON MIDDLE GA AP,2012-04-29--MACON-MIDDLE-GA-AP
89.0,1348958052,1985-04-29,MUSCOGEE,91.0,GA,2012-04-29,COLUMBUS METO AP,2012-04-29--COLUMBUS-METO-AP
91.0,1348958052,1970-04-29,RICHMOND,91.0,GA,2012-04-29,AUGUSTA BUSH FLD AP,2012-04-29--AUGUSTA-BUSH-FLD-AP
84.0,1348958052,2003-04-29,FULTON,88.0,GA,2012-04-29,ATLANTA FULTON CO AP,2012-04-29--ATLANTA-FULTON-CO-AP
87.0,1348958052,1956-04-29,FULTON,87.0,GA,2012-04-29,ATLANTA HARTSFIELD AP,2012-04-29--ATLANTA-HARTSFIELD-AP
86.0,1348958052,2007-04-29,LEE,86.0,MS,2012-04-29,TUPELO RGNL AP,2012-04-29--TUPELO-RGNL-AP
86.0,1348958052,1994-04-29,DAVIDSON,86.0,TN,2012-04-29,NASHVILLE ASOS,2012-04-29--NASHVILLE-ASOS
90.0,1348958052,1981-04-30,MOBILE,91.0,AL,2012-04-30,MOBILE REGIONAL AP,2012-04-30--MOBILE-REGIONAL-AP
91.0,1348958052,1970-04-30,PIKE,91.0,AL,2012-04-30,TROY MUNI AP,2012-04-30--TROY-MUNI-AP
93.0,1348958052,1990-04-30,LEON,95.0,FL,2012-04-30,TALLAHASSEE WSO AP,2012-04-30--TALLAHASSEE-WSO-AP
91.0,1348958052,1986-04-30,OKALOOSA,95.0,FL,2012-04-30,CRESTVIEW BOB SIKES AP,2012-04-30--CRESTVIEW-BOB-SIKES-AP
90.0,1348958052,1994-04-30,SARASOTA,90.0,FL,2012-04-30,SARASOTA BRADENTON AP,2012-04-30--SARASOTA-BRADENTON-AP
92.0,1348958052,1970-04-30,MUSCOGEE,94.0,GA,2012-04-30,COLUMBUS METO AP,2012-04-30--COLUMBUS-METO-AP
93.0,1348958052,1987-04-30,BIBB,94.0,GA,2012-04-30,MACON MIDDLE GA AP,2012-04-30--MACON-MIDDLE-GA-AP
89.0,1348958052,1987-04-30,FULTON,90.0,GA,2012-04-30,ATLANTA FULTON CO AP,2012-04-30--ATLANTA-FULTON-CO-AP
90.0,1348958052,1987-04-30,CLARKE,90.0,GA,2012-04-30,ATHENS BEN EPPS AP,2012-04-30--ATHENS-BEN-EPPS-AP
97.0,1348958052,2002-04-30,EDDY,97.0,NM,2012-04-30,CAVERN CITY AIRPORT,2012-04-30--CAVERN-CITY-AIRPORT
83.0,1348958052,2010-04-30,RALEIGH,83.0,WV,2012-04-30,BECKLEY RALEIGH COUNTY AP,2012-04-30--BECKLEY-RALEIGH-COUNTY-AP
91.0,1348958053,1959-05-01,MADISON,91.0,AL,2012-05-01,HUNTSVILLE INTL AP,2012-05-01--HUNTSVILLE-INTL-AP
90.0,1348958053,2007-05-01,COLBERT,91.0,AL,2012-05-01,MUSCLE SHOALS AP,2012-05-01--MUSCLE-SHOALS-AP
89.0,1348958053,1987-05-01,DREW,89.0,AR,2012-05-01,MONTICELLO MUNI AP,2012-05-01--MONTICELLO-MUNI-AP
91.0,1348958053,1990-05-01,OKALOOSA,93.0,FL,2012-05-01,CRESTVIEW BOB SIKES AP,2012-05-01--CRESTVIEW-BOB-SIKES-AP
91.0,1348958053,2010-05-01,SARASOTA,92.0,FL,2012-05-01,SARASOTA BRADENTON AP,2012-05-01--SARASOTA-BRADENTON-AP
90.0,1348958053,1959-05-01,MUSCOGEE,92.0,GA,2012-05-01,COLUMBUS METO AP,2012-05-01--COLUMBUS-METO-AP
89.0,1348958053,1990-05-01,FULTON,89.0,GA,2012-05-01,ATLANTA FULTON CO AP,2012-05-01--ATLANTA-FULTON-CO-AP
86.0,1348958053,2007-05-01,JACKSON,86.0,IL,2012-05-01,CARBONDALE SOUTHERN IL AP,2012-05-01--CARBONDALE-SOUTHERN-IL-AP
87.0,1348958053,1987-05-01,SCOTT,87.0,MO,2012-05-01,CAPE GIRARDEAU FAA AP,2012-05-01--CAPE-GIRARDEAU-FAA-AP
96.0,1348958053,1992-05-01,CHAVES,97.0,NM,2012-05-01,ROSWELL IND AP,2012-05-01--ROSWELL-IND-AP
90.0,1348958053,1951-05-01,HAMILTON,90.0,TN,2012-05-01,CHATTANOOGA AP,2012-05-01--CHATTANOOGA-AP
96.0,1348958053,1992-05-01,LUBBOCK,96.0,TX,2012-05-01,LUBBOCK INTL AP,2012-05-01--LUBBOCK-INTL-AP
